Providers,States,Name,Company,pct_UltraHi_ADL_2011,pct_UltraHi_ADL_2012,pct_UltraHi_ADL_2013,pct_UltraHi_ADL_2014,avg_UltraHi_ADL,PctRankUltraHi
056182,CA,WINDSOR GARDENS OF GOLDEN HILL,SNF MANAGEMENT,0.643840633,0.631960893,0.593280283,0.56689847,0.60899507,0.861192086
056185,CA,LIFE CARE CENTER OF MENIFEE,LIFE CARE CENTER OF AMERICA,0.631071063,0.608676837,0.587272294,0.572011697,0.599757973,0.821621286
056186,CA,CENTINELA GRAND,ROLLINSNELSON LTC,0.439728164,0.479757446,0.479225685,0.42249028,0.455300394,0.115425169
056188,CA,LONG BEACH CARE CENTER,ROLLINSNELSO LTC,0.512212817,0.5517339,0.665772727,0.647299699,0.594254786,0.797742356
056189,CA,BELLA VISTA TRANSITIONAL CARE CENTER,THE ENSIGN GROUP,0.532944606,0.556496005,0.546364911,0.592131786,0.556984327,0.571853873
056190,CA,CHANDLER CONVALESCENT HOSPITAL,Independent,0.368011527,0.443109367,0.40439323,0.340153453,0.388916894,0.012590709
056192,CA,HARBOR CARE CENTER,UNIFIED CARE SERVICES,0.582899173,0.670307306,0.554128039,0.514876033,0.580552638,0.724120821
056194,CA,WINDSOR GARDENS CONV HOSPITAL,SNF MANAGEMENT,0.705284627,0.684819854,0.673276126,0.622834117,0.671553681,0.994541959
056195,CA,THE REHAB CENTER ON LA BREA,SKILLED HEALTHCARE INC.,0.6733331,0.621127673,0.644078312,0.600708991,0.634812019,0.946349935
056198,CA,KIT CARSON NURSING & REHAB CENTER,EVA CARE GROUP  LLC,0.446225109,0.461376129,0.459009325,0.532361628,0.474743048,0.174223159
056203,CA,150 KND TRANS & REHAB-TUNNELL CENTER,KINDRED HEALTHCARE INC.,0.562045771,0.594541175,0.595174495,0.586989322,0.584687691,0.747069404
056205,CA,PACIFICA NURSING & REHAB CENTER,NORTH AMERICAN HEALTH CARE INC.,0.642431648,0.677417048,0.661004161,0.667947125,0.662199995,0.988773801
056212,CA,WILLOW GLEN CENTER,Independent,0.577876876,0.683018868,0.667202942,0.661109578,0.647302066,0.969422564
056214,CA,RAMONA REHABILITATION & POST ACUTE C,Independent,0.552966102,0.645074387,0.694033219,0.673751237,0.641456236,0.959498853
056215,CA,NORTHBROOK NURSING AND REHAB CENTER,THE ENSIGN GROUP,0.522895928,0.462055238,0.553150367,0.598396731,0.534124566,0.437077467
056225,CA,VALLEY HEALTHCARE CENTER,SKILLED HEALTHCARE INC.,0.650810555,0.621344588,0.594089993,0.620012995,0.621564533,0.908825901
056228,CA,WEST HAVEN HEALTHCARE,CARAVAN OPERATIONS CORP,0.531320591,0.524079057,0.549880937,0.52697689,0.533064369,0.430440985
056234,CA,MARLORA POST ACUTE REHAB HOSPITAL,Independent,0.564660194,0.61450016,0.590446705,0.57089229,0.585124837,0.749612355
056237,CA,ALDEN TERRACE CONVALESCENT HOSPITAL,LONGWOOD MANAGEMENT,0.597148851,0.560729859,0.610116958,0.576964947,0.586240154,0.755876698
056238,CA,WINDSOR VALLEJO CARE CENTER,SNF MANAGEMENT,0.644041545,0.639059068,0.659639439,0.642019704,0.646189939,0.967934007
056242,CA,WESTLAKE CONVALESCENT HOSPITAL,Independent,0.553593243,0.628031974,0.548870002,0.586110703,0.57915148,0.715623643
056243,CA,WESTERN SLOPE HEALTH CENTER,PLUM HEALTHCARE GROUP  LLC,0.489086824,0.576710493,0.59042815,0.600590242,0.564203927,0.619239596
056250,CA,SHERMAN OAKS HEALTH & REHAB CENTER,LONGWOOD MANAGEMENT,0.669513237,0.648830055,0.662801499,0.636058508,0.654300825,0.980090554
056260,CA,601 KINDRED NRSG AND REHAB BAYBERRY,KINDRED HEALTHCARE INC.,0.654395231,0.631245722,0.627409117,0.649674494,0.640681141,0.957886249
056261,CA,MERRITT MANOR CONVALESCENT HOSPITAL,MAGNOLIA HEALTH SYSTEMS  INC.,0.458069838,0.47590808,0.503195816,0.409770688,0.461736106,0.133908082
056266,CA,GOLDEN LIVING-HILLCREST,GGNSC,0.6390731,0.640103302,0.584522638,0.604662379,0.617090355,0.894126403
056267,CA,WINDSOR GARDENS OF HAWTHORNE,SNF MANAGEMENT,0.654562099,0.603726263,0.626891735,0.593442027,0.619655531,0.902127396
056274,CA,RED BLUFF HEALTH CARE CENTER,Independent,0.438605028,0.461484099,0.449364425,0.450050362,0.449875978,0.10264839
056279,CA,SIERRA VIEW HOMES,Independent,0.4511883,0.434388336,0.413883623,0.412472084,0.427983085,0.057185387
056281,CA,GOLDEN LIVING-COUNTRY VIEW ALZHEIME,BEI,0.662468787,0.651908636,0.565656566,0.580575384,0.615152343,0.886807666
056283,CA,BIXBY KNOLLS TOWERS HLTHCARE & REHAB,RETIREMENT HOUSING F,0.4816088,0.555507466,0.440044412,0.502357961,0.49487966,0.246914346
056286,CA,MAYFLOWER GARDENS CONVALESCENT CTR,RETIREMENT HOUSING FOUNDATION,0.635968278,0.531443756,0.642286171,0.518903592,0.582150449,0.734168579
056288,CA,HANFORD NURSING & REHABILITATION CTR,MISSION CARE GROUP,0.588269889,0.577479114,0.580851944,0.579967313,0.581642065,0.730757303
056290,CA,LOS GATOS MEADOWS,EPISCOPAL SENIOR COMMUNITIES,0.669374492,0.581441021,0.536803779,0.461057419,0.562169178,0.606090678
056291,CA,CASA BONITA CONVALESCENT HOSPITAL,LONGWOOD MANAGEMENT,0.587947114,0.650145773,0.667488644,0.658214431,0.64094899,0.958444458
056293,CA,ALCOTT REHABILITATION HOSPITAL,SUN MAR MANAGEMENT,0.668819908,0.675338401,0.667512593,0.650492064,0.665540742,0.991006636
056294,CA,GOLDEN LIVING-BAKERSFIELD,BEI,0.643403225,0.606116337,0.61620641,0.636074919,0.625450222,0.922843143
056296,CA,CRESCENT CITY NURSING & REHAB,Independent,0.467897037,0.451707317,0.44853431,0.407992062,0.444032682,0.089313403
056300,CA,GRANADA REHAB & WELLNESS CENTER,Independent,0.626016802,0.577470334,0.631468452,0.601961797,0.609229346,0.861998387
056301,CA,HY-LOND CONVALESCENT HOSPITAL - MODE,AVALON HEALTH CARE,0.530019367,0.545311446,0.557404077,0.559947202,0.548170523,0.519072133
056304,CA,MISSION CARMICHAEL HEALTHCARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.613259669,0.602701444,0.629336579,0.607024853,0.613080636,0.877752279
056308,CA,HERITAGE REHABILITATION CENTER,UNIFIED CARE SERVICES,0.644757579,0.6732139,0.56174119,0.606071825,0.621446124,0.908267692
056315,CA,CYPRESS GARDENS CONVALES HOSPITAL,Independent,0.494021182,0.541511501,0.622670648,0.586618174,0.561205376,0.600880729
056316,CA,CAMELLIA GARDENS CARE CENTER,Independent,0.550846009,0.554918207,0.574386921,0.505002175,0.546288328,0.508094027
056317,CA,GLENOAKS CONVALESCENT HOSPITAL,Independent,0.39576245,0.368788665,0.400861355,0.341045416,0.376614471,0.007008621
056322,CA,VERDUGO VALLEY S/N & WELLNESS CTR,Independent,0.5680025,0.597014192,0.598599409,0.592907293,0.589130849,0.771072381
056324,CA,WINDSOR HAMPTON CARE CENTER,SNF MANGEMENT,0.613241364,0.585550017,0.637005148,0.638407435,0.618550991,0.89871612
056325,CA,GOLDEN LIVING-FRESNO,BEVERLY ENTERPRISES,0.629142056,0.652122224,0.637927995,0.638445097,0.639409343,0.955343298
056326,CA,BURLINGTON CONVALESCENT HOSPITAL,LONGWOOD MANAGEMENT,0.621910178,0.594705266,0.652294085,0.605996869,0.6187266,0.899274329
056327,CA,600 KND TRANS & REHAB-WALNUT CREEK,KINDRED HEALTHCARE INC.,0.620574932,0.588312845,0.592693735,0.60260154,0.601045763,0.827575513
056328,CA,PREMIER CARE & REHAB FOR PALM SPRING,THE ENSIGN GROUP,0.58951938,0.607959692,0.610781761,0.61203756,0.605074598,0.844942008
056330,CA,REO VISTA HEALTHCARE CENTER,PLUM HEALTHCARE GROUP  LLC,0.592014034,0.610161336,0.667839662,0.630307917,0.625080737,0.921726726
056331,CA,COLONIAL MANOR CONVALESCENT,Independent,0.519448947,0.440613027,0.373987854,0.390917186,0.431241753,0.063201637
056337,CA,PANORAMA GARDENS NURSING & REHAB,THE ENSIGN GROUP,0.59409578,0.592572779,0.58464575,0.594880963,0.591548818,0.783290951
056343,CA,SOPHIA LYN CONVALESCENT HOSPITAL,Independent,0.425138239,0.471798068,0.493037424,0.535013381,0.481246778,0.195621162
056348,CA,BAY VIEW REHAB HOSPITAL  LLC,Independent,0.598632813,0.639941562,0.619480212,0.607230852,0.616321359,0.891583452
056351,CA,CHATSWORTH PARK CARE CENTER,NORTH AMERICAN HEALTH CARE INC.,0.665610683,0.673378185,0.669563101,0.647434723,0.663996673,0.990262358
056353,CA,ATTERDAG CARE CENTER,Independent,0.454326279,0.439295393,0.490531178,0.481693787,0.466461659,0.147243069
056359,CA,SAN PABLO HEALTHCARE & WELLNESS CTR,Independent,0.527856468,0.584682044,0.569846879,0.603274633,0.571415006,0.665632947
056360,CA,ARBOR GLEN CARE CENTER,THE ENSIGN GROUP,0.55832071,0.634059123,0.601750683,0.582288761,0.594104819,0.796874031
056361,CA,FORTUNA REHAB & WELLNESS CENTER,Independent,0.636627696,0.569007264,0.595301771,0.576693767,0.594407624,0.798486634
056362,CA,MESA VERDE CONVALESCENT HOSPITAL,Independent,0.562423982,0.617145306,0.668240585,0.688354462,0.634041084,0.944427216
056364,CA,SUMMERFIELD HEALTH CARE CENTER,THE ENSIGN GROUP,0.617597182,0.649877408,0.613473941,0.627782041,0.627182643,0.927370837
056367,CA,COUNTRY VILLA SHERATON HC,COUNTRY VILLA HEALTH SERVICES,0.615243343,0.625919486,0.618394854,0.611218302,0.617693996,0.896173169
056372,CA,BROOKSIDE HEALTHCARE CENTER,THE ENSIGN GROUP,0.656330002,0.654929113,0.631599354,0.618948824,0.640451823,0.957266017
056376,CA,A GRACE SUBACUTE AND SKILLED CARE,Independent,0.685110664,0.650476758,0.705134474,0.738977437,0.694924833,0.999131675
056377,CA,COUNTRY VILLA NORTH HC,COUNTRY VILLA HEALTH SERVICES,0.686283357,0.692877532,0.621473626,0.640171658,0.660201543,0.986789059
056379,CA,OXNARD MANOR HEALTHCARE CENTER,Independent,0.559618585,0.60591716,0.575629741,0.569452084,0.577654392,0.705389816
056381,CA,ANTIOCH CONVALESCENT HOSPITAL,Independent,0.600929615,0.616395746,0.595036661,0.502189575,0.578637899,0.712584507
056382,CA,PINERIDGE CARE CENTER,QUALITY LONG TERM CARE,0.412571663,0.527062706,0.527777778,0.553623796,0.505258986,0.292563419
056391,CA,GOLDEN EMPIRE NURSING & REHAB CENTER,Independent,0.458931588,0.478678567,0.465296496,0.517630597,0.480134312,0.192582026
056392,CA,PLEASANTON NURSING & REHAB CENTER,LIFE GENERATIONS HEALTHCARE,0.54146963,0.596546699,0.57686615,0.568115497,0.570749494,0.661291323
056394,CA,ST. FRANCIS PAVILION,LIFE GENERATIONS HEALTHCARE,0.60575271,0.565020197,0.540588858,0.552220555,0.56589558,0.629845562
056399,CA,607 KND NRSG & REHAB-YGNACIO VALLEY,KINDRED HEALTHCARE INC.,0.581547578,0.620980045,0.618081815,0.624435568,0.611261252,0.870929728
056401,CA,SHEA FAMILY CARE MISSION HILLS,SHEA FAMILY,0.582015652,0.622601205,0.603798212,0.568795678,0.594302687,0.798176518
056407,CA,ALL SAINTS HEALTHCARE,Independent,0.602941176,0.61978022,0.594059406,0.575829384,0.598152547,0.815356943
056410,CA,WHITNEY OAKS CARE CENTER,PLUM HEALTHCARE GROUP  LLC,0.543616407,0.570717506,0.621891717,0.542358998,0.569646157,0.653724493
056411,CA,PARK VIEW POST ACUTE,THE ENSIGN GROUP,0.653270151,0.633044889,0.654827516,0.625420633,0.641640797,0.959870992
056412,CA,NORTHRIDGE CARE CENTER,LONGWOOD MANAGEMENT,0.57048328,0.619235895,0.625056722,0.622523285,0.609324796,0.862556596
056428,CA,CALIFORNIA NURSING & REHAB CENTER,Independent,0.534293728,0.609675728,0.619435073,0.635746399,0.599787732,0.82168331
056429,CA,LAUREL CONVALESCENT HOSPITAL,LONGWOOD MANAGEMENT,0.612542303,0.665195179,0.659048796,0.652948711,0.647433747,0.96973268
056431,CA,INLAND VALLEY CARE AND REHAB CENTER,THE CHASE GROUP,0.567808541,0.579267755,0.565450644,0.487632509,0.550039862,0.529926192
056433,CA,VERMONT CARE CENTER,UNIFIED CARE SERVICES,0.62163975,0.626973787,0.544573643,0.60802279,0.600302493,0.823978168
056435,CA,HYDE PARK CONVALESCENT HOSPITAL,Independent,0.452212957,0.391839877,0.316573557,0.241150442,0.350444208,0.001860696
056437,CA,CYPRESS RIDGE CARE CENTER,PLUM HEALTHCARE GROUP  LLC,0.539579158,0.500757986,0.509089951,0.553486042,0.525728284,0.392110649
056438,CA,FLOWER VILLA,ROLLINSNELSON LTC,0.517839145,0.571580064,0.484745402,0.506241477,0.520101522,0.362215469
056446,CA,PARAMOUNT CONVALESCENT HOSPITAL,SUN MAR MANAGEMENT,0.609117821,0.569912536,0.553913588,0.589389633,0.580583395,0.724368914
056449,CA,SAN FRANCISCO NURSING CENTER,FORESIGHT MANAGEMENT SERVICES,0.539580959,0.548261834,0.602044924,0.566864358,0.564188019,0.619053526
056451,CA,WINDSOR CARE CENTER OF CHEVIOT HILLS,SNF MANAGEMENT,0.592469589,0.657066228,0.631724562,0.622530412,0.625947698,0.924083607
056458,CA,GREENFIELD CARE CENTER OF SOUTH GATE,EVA CARE GROUP  LLC,0.427824412,0.620311598,0.626713249,0.713564079,0.597103334,0.810395088
056463,CA,GATEWAY CARE & REHAB. CENTER,PAKSN INC.,0.607451404,0.588011819,0.578025478,0.598013817,0.592875629,0.78986541
056466,CA,SIERRA VIEW CARE CENTER,SUN MAR MANAGEMENT,0.611603625,0.552240135,0.513598177,0.577726218,0.563792039,0.615952366
056476,CA,WINDSOR ROSEWOOD CARE CENTER,SNF MANAGEMENT,0.540989317,0.65339851,0.64162493,0.64015665,0.619042352,0.90008063
056478,CA,LIGHTHOUSE HEALTHCARE CENTER,Independent,0.580693636,0.572969329,0.54528674,0.565088006,0.566009428,0.630341748
056483,CA,SHERWOOD OAKS HEALTH CENTER,Independent,0.539045498,0.520765384,0.494766561,0.531826787,0.521601057,0.368851951
056485,CA,ARLINGTON GARDENS CARE CENTER,PLUM HEALTHCARE GROUP  LLC,0.593555811,0.611214599,0.65292407,0.647041875,0.626184089,0.924889909
056487,CA,RIO HONDO SUBACUTE AND NURSING,SKILLED HEALTHCARE INC.,0.626238001,0.623136389,0.651644547,0.633779264,0.63369955,0.943806984
056495,CA,CASA COLOMA HEALTH CARE CENTER,Independent,0.510516252,0.54449755,0.551446945,0.447513812,0.51349364,0.330149476
056496,CA,CARLSBAD BY THE SEA,FRONT PORCH,0.572181243,0.58277786,0.621570966,0.61224713,0.5971943,0.810705204
065001,CO,745 KND NRSG & REHAB-AURORA,KINDRED HEALTHCARE INC.,0.505548996,0.588734386,0.609894566,0.562916756,0.566773676,0.634993488
065009,CO,ST. PAUL HEALTH CENTER,Independent,0.537960583,0.54841831,0.560006358,0.520363026,0.541687069,0.47943931
065015,CO,MOUNTAIN VISTA HEALTH CENTER,BAPTIST HOME ASSOC. OF THE RCKY MTNS,0.606627537,0.571564496,0.56285014,0.561429271,0.575617861,0.691248527
065034,CO,AMBERWOOD COURT REHAB & CARE COMM,Independent,0.658454647,0.632560363,0.621086957,0.627616803,0.634929693,0.946722074
065052,CO,MESA VISTA OF BOULDER,HCM  INC,0.502446368,0.467185221,0.477969595,0.487525988,0.483781793,0.205544874
065077,CO,ENGLEWOOD POST ACUTE AND REHAB,THE ENSIGN GROUP,0.628984959,0.595996813,0.602906977,0.638920135,0.616702221,0.893009986
065089,CO,UNION PRINTERS HOME,Independent,0.43061674,0.477071601,0.451253482,0.482262383,0.460301051,0.129628481
065092,CO,VILLA MANOR CARE CENTER,LIFE CARE CENTER OF AMERICA,0.594839116,0.580015767,0.550881351,0.592839177,0.579643853,0.718724803
065095,CO,GOOD SAMARITAN SOC - BONELL  COMMUNI,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.548047276,0.496213184,0.492737864,0.4973397,0.508584506,0.308937543
065100,CO,WESTWIND VILLAGE,Independent,0.396802326,0.495905942,0.406328759,0.484432718,0.445867436,0.093344911
065108,CO,VILLAS AT SUNNY ACRES,CENTURA HEALTH,0.574893228,0.652516011,0.586445681,0.624057789,0.609478177,0.863362898
065110,CO,MESA MANOR CENTER,GENESIS HEALTHCARE,0.564964111,0.470047733,0.466031356,0.501717721,0.50069023,0.269924952
065113,CO,MEDALION HEALTH CENTER,CENTURA HEALTH,0.541798334,0.470742358,0.448382809,0.380474453,0.460349488,0.129814551
065119,CO,VALLEY MANOR CARE CENTER,VOA NATIONAL SERVICES,0.526985145,0.539247237,0.505231494,0.511818506,0.520820595,0.365626744
065120,CO,CLEAR CREEK CARE CENTER,Independent,0.589884763,0.549062845,0.58943841,0.597031488,0.581354377,0.728586491
065121,CO,VILLA PUEBLO TOWERS,FRONTLINE MANAGEMENT,0.547429153,0.608904004,0.560718563,0.537885463,0.563734296,0.615704273
065124,CO,HOLLY HEIGHTS NURSING CENTER,Independent,0.55110935,0.448415623,0.616879511,0.505350773,0.530438814,0.416857905
065129,CO,NORTH SHORE MANOR,COLUMBINE MANAGEMENT SERVICES  INC.,0.496975753,0.487327924,0.535762018,0.544093088,0.516039696,0.342678162
065139,CO,GOOD SAMARITAN SOCIETY-LOVELAND VILL,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.513480828,0.548439126,0.534671959,0.519710457,0.529075592,0.409601191
065142,CO,LEMAY AVE HEALTH AND REHAB FACILITY,COLUMBINE MANAGEMENT SERVICES  INC,0.493792808,0.528330133,0.524389842,0.544960794,0.522868394,0.375860572
065144,CO,GUNNISON VALLEY HEALTH,Independent,0.426002248,0.426433915,0.467585503,0.463312369,0.445833509,0.093282888
065146,CO,NEXION HEALTH AT CHERRY CREEK,NEXION HEALTH INC.,0.565846403,0.574695895,0.55944364,0.653497537,0.588370869,0.766854804
065147,CO,CHEYENNE MOUNTAIN CENTER,GENESIS HEALTHCARE,0.618185821,0.631938337,0.596335595,0.592064987,0.609631185,0.86398313
065150,CO,DEVONSHIRE ACRES,CHANCELLOR HEALTHCARE  INC.,0.424795826,0.436512337,0.381174971,0.40097561,0.410864686,0.032562178
065152,CO,CUCHARRAS OPS LLC DBA SUNDANCE,Independent,0.461959496,0.597029703,0.555071979,0.488689408,0.525687646,0.391676487
065153,CO,VISTA GRANDE INN  INC.,C&G HEALTH CARE MANAGMENT,0.606853922,0.546035935,0.500545689,0.476793249,0.532557199,0.427960057
065163,CO,EBEN EZER LUTHERAN CARE CENTER,Independent,0.493346432,0.510948219,0.461655047,0.421745241,0.471923735,0.165725982
065165,CO,SIERRA VISTA HEALTH CARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.655063529,0.615100126,0.64454902,0.615533444,0.63256153,0.940581778
065166,CO,FORT COLLINS HEALTH CARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.593091572,0.539233818,0.569328566,0.58684481,0.572124691,0.670036594
065168,CO,ASPEN LIVING CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.61412688,0.494731296,0.630769231,0.542173775,0.570450296,0.659182534
065169,CO,BELMONT LODGE HEALTH CARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.58675251,0.54164548,0.532296971,0.561503237,0.555549549,0.562922533
065170,CO,SUNSET MANOR,SAVA SENIOR CARE EQUITY HOLDINGS,0.508727549,0.512839879,0.416087597,0.523170204,0.490206307,0.229175712
065171,CO,GLEN AYR HLTH CTR D/B/A WESTLAKE CAR,Independent,0.596464258,0.502058917,0.561162697,0.557299843,0.554246429,0.554301309
065172,CO,TERRACE GARDENS HEALTHCARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.575468363,0.633266533,0.583490863,0.544693732,0.584229873,0.744712522
065174,CO,STERLING LIVING CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.546906188,0.493987369,0.490958749,0.632432922,0.541071307,0.475469826
065175,CO,CEDARWOOD HEALTH CARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.610792741,0.566056408,0.53529598,0.524910542,0.559263918,0.587421696
065176,CO,SUMMIT REHAB & CARE COMM,Independent,0.563928183,0.612827348,0.534219508,0.504852983,0.553957006,0.551572288
065179,CO,HILDEBRAND CARE CENTER,Independent,0.394013554,0.425883694,0.57045177,0.593334834,0.495920963,0.251628109
065181,CO,VALLEY VIEW VILLA,LIFE CARE CENTER OF AMERICA,0.572972973,0.571337209,0.58127293,0.565523784,0.572776724,0.674006078
065188,CO,BEAR CREEK CENTER,GENESIS HEALTHCARE,0.642689288,0.627904968,0.530867605,0.539244186,0.585176512,0.749922471
065189,CO,THE PEAKS CARE CENTER,Independent,0.653994756,0.636640663,0.616662028,0.455338132,0.590658895,0.778887304
065191,CO,AUTUMN HEIGHTS HEALTH CARE CENTER,HCM  INC,0.53562341,0.586366034,0.6099273,0.579443136,0.57783997,0.70663028
065192,CO,REHAB & NURSING CTR OF THE ROCKIES,Independent,0.507641405,0.466444672,0.455464927,0.483249197,0.47820005,0.185945544
065193,CO,ALPINE LIVING CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.59133425,0.589785268,0.592833876,0.526900757,0.575213538,0.689139738
065195,CO,SAN JUAN LIVING CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.575421434,0.577983725,0.626703467,0.580591888,0.590175129,0.776158283
065196,CO,AVAMERE TRANS CARE & REHAB MALLEY,AVAMERE HEALTH SERVICES,0.622679682,0.614300626,0.630690971,0.6243845,0.623013945,0.913911803
065198,CO,LOIS LANE OPS LLC DBA THE GARDENS,Independent,0.468685681,0.627166276,0.567275438,0.56363016,0.556689389,0.569931154
065202,CO,CEDARS HEALTH CARE CENTER,FIVE STAR QUALITY  CARE,0.609671848,0.559572114,0.450857382,0.426858513,0.511739964,0.3224586
065203,CO,CHERRELYN HEALTH CARE CENTER,FIVE STAR QUALITY  CARE,0.513431935,0.561155858,0.5314991,0.482136895,0.522055947,0.371332878
065206,CO,ROWAN COMMUNITY,Independent,0.601741023,0.656179775,0.631954351,0.34939759,0.559818185,0.591453203
065208,CO,PEARL STREET HEALTH & REHAB CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.577915221,0.534002819,0.4404062,0.452541335,0.501216394,0.27240588
065209,CO,WESTERN HILLS HEALTH CARE CENTER,LIFE CARE CENTER OF AMERICA,0.6688199,0.63025796,0.631379485,0.623366858,0.63845605,0.953544626
065211,CO,FAIRACRES MANOR,Independent,0.593450563,0.627262982,0.624198923,0.636454643,0.620341778,0.904608324
065212,CO,CENTENNIAL HEALTHCARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.624273826,0.57801474,0.581083481,0.526861272,0.57755833,0.704831607
065213,CO,HEALTH CENTER AT FRANKLIN PARK,BAPTIST HOME ASSOC. OF THE RCKY MTNS,0.472431078,0.491142604,0.40812822,0.438756856,0.452614689,0.108602617
065217,CO,CANON LODGE CARE CENTER,LIFE CARE CENTER OF AMERICA,0.48528146,0.470517085,0.48230009,0.403225806,0.46033111,0.129752527
065219,CO,KENTON MANOR,SAVA SENIOR CARE EQUITY HOLDINGS,0.585359135,0.56097561,0.523683944,0.53102828,0.550261742,0.531104633
065220,CO,COLUMBINE MANOR CARE CENTER,LIFE CARE CENTER OF AMERICA,0.498759305,0.486548897,0.52054115,0.50029994,0.501537323,0.27395646
065221,CO,SPRING CREEK HEALTHCARE CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.603744277,0.592250754,0.549824337,0.540632523,0.571612973,0.666749364
065222,CO,BOULDER MANOR,SAVA SENIOR CARE EQUITY HOLDINGS,0.591981597,0.546038127,0.590639626,0.583599664,0.578064753,0.708056813
065223,CO,BERKLEY MANOR CARE CENTER,LIFE CARE CENTER OF AMERICA,0.571740106,0.607304558,0.55626927,0.560355306,0.57391731,0.682007071
065225,CO,COLONIAL COLUMNS NURSING CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.676151364,0.559767655,0.554481547,0.522146952,0.578136879,0.708490976
065226,CO,APPLEWOOD LIVING CENTER,SAVA SENIOR CARE EQUITY HOLDINGS,0.629626434,0.581477857,0.583345115,0.532895718,0.581836281,0.73205979
